username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
marinara_sahara;13/11/2016 12:34;0;1;@TeaFreak1 I was a somewhat healthy/active individual until I was diagnosed with anxiety /depression from my birth control in high school;;@TeaFreak1;;7.98E+17;https://twitter.com/marinara_sahara/status/797658755584430080
MarinelaaDragu;22/02/2015 04:11;0;0;so i was diagnosed with anxiety today... it wasn't a new for me lol;;;;5.69E+17;https://twitter.com/MarinelaaDragu/status/569227977357168640
Marissa_Pearson;10/09/2016 23:22;4;3;My story of how I was diagnosed with depression & anxiety . I hope this helps someone #SuicideAwarenessDay https:// livingistheharderoption.wordpress.com/2016/01/18/liv ing-is-the-harder-option-my-story/ ;;;#suicideawarenessday;7.75E+17;https://twitter.com/Marissa_Pearson/status/774629065781370881
Marissa_Pearson;05/04/2015 07:23;0;3;In 2013 I was diagnosed with depression and anxiety;;;;5.84E+17;https://twitter.com/Marissa_Pearson/status/584496435170770944
marissafiggy;29/01/2015 14:15;0;2;I was diagnosed with generalized anxiety disorder 10 years ago. Everyday is a struggle, but it gets better #LetsTalkBell;;;#letstalkbell;5.61E+17;https://twitter.com/marissafiggy/status/560682749648834560
MarkDuval;10/09/2014 18:38;0;0;@HollyPixel @JoeThreepwood Yep! I remember when I was diagnosed with social anxiety , suddenly I realised this wasn't the norm for everyone.;;@HollyPixel @JoeThreepwood;;5.10E+17;https://twitter.com/MarkDuval/status/509652061495894016
MarleyLife__Ro;22/02/2016 18:07;0;0;I was diagnosed with insomnia as a kid from my anxiety . Insomnia fuck yo memory up over time. All I do is read at night. Great learned habit;;;;7.02E+17;https://twitter.com/MarleyLife__Ro/status/701709905967902720
marrowine;23/06/2014 12:57;0;7;so...this month I was diagnosed with an anxiety disorder/relatively mild OCD. I'm doing a lot better already, sleeping & eating;;;;4.81E+17;https://twitter.com/marrowine/status/480937582294237184
MartiniLindon;20/10/2015 08:03;0;0;So I was diagnosed with anxiety today;;;;6.56E+17;https://twitter.com/MartiniLindon/status/656259420326862848
MartinLMonster;25/08/2016 02:33;0;1;Why d u say that GaGa saved you?  Mmmm Its is very personal ... I was diagnosed with depressive- anxiety disorder http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO6L6CDDNKAIWD37FAP7D7SLNZN62UYY2Z2ME5HMWQBVL6Y7YHYJJQUH4DB7YEV7M2VONS5LPBR5UUARBEY3C53DWGP5B6MTGOHPZS2PFWD7SCSMUBQC2TTHDFMILWLAES3NVXGHNYUKYTFGLYDTQOPPYP7SFZZWHX6M6NPKJ47XTQI72VY= ;;;;7.69E+17;https://twitter.com/MartinLMonster/status/768516514400133120
Mary_Tidbury;17/08/2014 01:27;0;0;Ever since I was diagnosed with depression and anxiety my mum always sends me links about it.;;;;5.01E+17;https://twitter.com/Mary_Tidbury/status/500695268271349760
Mary_Tidbury;13/08/2014 08:26;0;0;she immediately took me to the doctors and as well as still having clinical depression I was also diagnosed with anxiety .;;;;4.99E+17;https://twitter.com/Mary_Tidbury/status/499351267307974656
maryjanechic;09/09/2016 13:43;0;0;I developed symptoms of mental illness that weren't there before. I was diagnosed with major depression, anxiety , insomnia, and -;;;;7.74E+17;https://twitter.com/maryjanechic/status/774121083309953024
MaryxMimi;17/01/2016 09:03;0;3;Today I have been officially diagnosed with anxiety disorder. Today, I begin my journey, to heal my soul. I always knew I was different....;;;;6.89E+17;https://twitter.com/MaryxMimi/status/688527055705739265
mash_holland;25/11/2015 14:09;0;0;@Mum2MyBoys Is there a reason? My friends have drifted away since i was diagnosed with depression, anxiety & others 5 years back...;;@Mum2MyBoys;;6.69E+17;https://twitter.com/mash_holland/status/669397506078466050
Matau_Awakening;08/01/2016 02:05;0;0;@alphavulpeculae I was diagnosed with depression and anxiety in 2010 for a while nobody including my fam understood Wat I was going through;;@alphavulpeculae;;6.85E+17;https://twitter.com/Matau_Awakening/status/685160378825895936
MathesonKwik;28/05/2016 20:32;0;0;I was diagnosed with so many things in high school. Including anxiety disorder. It was all BS. I worked through it. https:// twitter.com/Highway_30/sta tus/732701718346076160 ;;;;7.37E+17;https://twitter.com/MathesonKwik/status/736535695947235329
MattieMcLeod;29/01/2015 05:37;2;0;I was diagnosed with generalized anxiety disorder a few years ago. Some days it's still a fight. #BellLetsTalk;;;#bellletstalk;5.61E+17;https://twitter.com/MattieMcLeod/status/560552277665398784
mattmurdork;26/02/2016 06:59;0;2;of common things that people with social anxiety deal with . so i was like um ok (im not diagnosed with anything btw) so anyway, she read -;;;;7.03E+17;https://twitter.com/mattmurdork/status/702991399046791168
maudeliflanders;12/02/2015 02:14;0;0;And today I was diagnosed with social- anxiety;;;;5.66E+17;https://twitter.com/maudeliflanders/status/565574673396953089
Maviisabe;28/06/2015 07:47;1;1;@masha_amal ever since I was diagnosed with anxiety and panic disorder, I've never step foot inside an elevator. I'll go mad if I do. Lol;;@masha_amal;;6.15E+17;https://twitter.com/Maviisabe/status/614943077489250305
Maxwell1776;02/06/2015 00:02;0;0;@Rethink_ I was recently diagnosed with depression and anxiety . I got a new diagnose this year called undiscloseddepreesivedisorder.;;@Rethink_;;6.05E+17;https://twitter.com/Maxwell1776/status/605404056824086528
Maxwellian;24/04/2015 18:05;0;0;@Ally_Nuttall I remember when I was first diagnosed with major depression and high anxiety at uni. I went to my tutor for help...;;@Ally_Nuttall;;5.92E+17;https://twitter.com/Maxwellian/status/591543420797263874
mayangkooblog;16/07/2016 22:06;0;0;I was diagnosed with MDD with general anxiety #imnotashamed of my mental health condition. #IamStigmaFree @teamnotashamed;;@teamnotashamed;#imnotashamed #iamstigmafree;7.54E+17;https://twitter.com/mayangkooblog/status/754316338093371392
maydayz0uis;20/07/2015 19:08;0;0;Today I was diagnosed with severe anxiety &I can't tell you how relieved I feel that someone finally validates how I feel;;;;6.23E+17;https://twitter.com/maydayz0uis/status/623087024124203008
mbe93;10/10/2016 00:21;0;0;I was diagnosed with anxiety about two years ago and since then I feel likeI don't know who I am ...;;;;7.85E+17;https://twitter.com/mbe93/status/785153098771603457
mcartist1996;07/12/2014 02:43;0;0;@mcartist1996 that's when I was diagnosed with anxiety . Fun, but I don't think that's all I have. I don't know. Maybe I just wasn't meant+;;@mcartist1996;;5.41E+17;https://twitter.com/mcartist1996/status/541301928727416832
mcartist1996;25/05/2014 13:42;0;0;@sharonzhang6 Yeah??? I used to be SUPER SHY. I still am. I was diagnosed with anxiety .;;@sharonzhang6;;4.70E+17;https://twitter.com/mcartist1996/status/470439741121658880
mcblank;28/01/2015 20:24;0;0;At 20, I was diagnosed with generalized anxiety disorder, social anxiety and agoraphobia with panic attacks. #BellLetsTalk;;;#bellletstalk;5.60E+17;https://twitter.com/mcblank/status/560413049568636928
mcgarrygirl78;05/08/2014 03:17;0;1;I was diagnosed with depression at 14 & anxiety at 24 and I've never once heard of remission. I make it my life to understand my conditions.;;;;4.96E+17;https://twitter.com/mcgarrygirl78/status/496374447629418497
McLennanPeter;10/01/2015 13:05;0;0;@heylandsberg Very true. I was recently diagnosed with ADHD and an anxiety disorder. I didn't realize how much it was affecting me.;;@heylandsberg;;5.54E+17;https://twitter.com/McLennanPeter/status/553779543400775680
MDASH_;13/09/2014 09:49;0;0;I was diagnosed with anxiety at a young age due to massive amounts of game playing of bop-it.;;;;5.11E+17;https://twitter.com/MDASH_/status/510606278503440385
mdchs_310;24/06/2016 10:15;0;1;I was diagnosed with anxiety disorder a while back and I see my dr regularly and I talk to my family and it's all about having their support;;;;7.46E+17;https://twitter.com/mdchs_310/status/746164849697120258
MeagMonroe;01/10/2016 02:17;0;16;I was diagnosed with clinical depression, anxiety and ptsd. That hasn't stopped me from moving forward, bettering my life. It's just a bump;;;;7.82E+17;https://twitter.com/MeagMonroe/status/781920955786375168
MedicatedSkinny;24/06/2014 20:32;0;0;I was diagnosed with ADHD when I was just 5, depression when I was only 10, severe anxiety & mild OCD when I was 15 & BED when I was 17.;;;;4.81E+17;https://twitter.com/MedicatedSkinny/status/481414608268574720
MeditationStars;04/10/2016 14:11;0;0;Meditation and how it has helped me so far. via /r/Meditation In 2014, I was diagnosed with moderate general anxiety . I could barely funct;;;;7.83E+17;https://twitter.com/MeditationStars/status/783187751906775040
MeditationStars;11/02/2016 00:18;0;0;Meditating on vyvanse? via /r/Meditation I was recently diagnosed with depression and anxiety stemming from ADHD. I was put on 40 mg vyvan;;;;6.97E+17;https://twitter.com/MeditationStars/status/697454639885717504
MeechieMVSERVTi;07/11/2014 23:55;0;0;@Teepac_ i was diagnosed with anxiety then i got high;;@Teepac_;;5.31E+17;https://twitter.com/MeechieMVSERVTi/status/530750461415288832
mefigreen;31/01/2015 01:07;0;0;I was diagnosed with anxiety and ADHD out of state. Where could I go in Boston to get meds as quickly as possi... http:// tinyurl.com/o4qk85v;;;;5.61E+17;https://twitter.com/mefigreen/status/561209219873923072
megan_harris13;09/02/2015 07:08;0;1;Many of the friends that were there when I was diagnosed with anxiety a few years ago never stuck around to see my recovery;;;;5.65E+17;https://twitter.com/megan_harris13/status/564561365193719810
meganboeger;29/11/2015 15:15;0;5;#MentalHealthPosi i was diagnosed with anxiety attacks almost two years ago and i am slowly overcoming them;;;#mentalhealthposi;6.71E+17;https://twitter.com/meganboeger/status/670863624110407684
MeganJoySutton;12/07/2015 09:20;1;5; I was actually diagnosed with tex anxiety  - @EricaEmch Wha.. Is that fear of being around Texans...? - Me;;@EricaEmch;;6.20E+17;https://twitter.com/MeganJoySutton/status/620040028803088384
meganKarmstrong;31/05/2016 06:24;1;2;@WaveGodZay I have been where you are. Sometimes i still am. I was diagnosed with anxiety and depression as a kid. Sending love your way.;;@WaveGodZay;;7.37E+17;https://twitter.com/meganKarmstrong/status/737409250750693376
MeganKimberly72;04/07/2016 10:08;0;0;@AbbyAbbyBowers and actually i was diagnosed with it by my psychiatrist also with chronic anxiety and panic attack disorder so are we done?;;@AbbyAbbyBowers;;7.50E+17;https://twitter.com/MeganKimberly72/status/749786890480615424
meganlindner_;14/12/2015 10:59;0;0;@meganlindner_ I was diagnosed with anxiety and OCD when I was 10;;@meganlindner_;;6.76E+17;https://twitter.com/meganlindner_/status/676234982453477376
MeganMoore1231;07/10/2014 04:49;0;1;#EducatingTheEastEnd I have an anxiety disorder called Generalised Anxiety Disorder and I'm in Y10 I was diagnosed with it in Y8!!;;;#educatingtheeastend;5.19E+17;https://twitter.com/MeganMoore1231/status/519228009627545600
Megzyfrances;08/10/2014 15:52;0;1;@TomTilley it took over three years before I was diagnosed with depression and anxiety only because my parents helped.;;@TomTilley;;5.20E+17;https://twitter.com/Megzyfrances/status/519757089225203713
MegzyPounder;05/09/2014 17:16;0;0;@BeckyMccerery I feel ya! Since I was 14 I've been falsely diagnosed with ADHD, aspergers, anxiety , depression. Now it's bipolar.;;@BeckyMccerery;;5.08E+17;https://twitter.com/MegzyPounder/status/507819461391683584
Meh_lele;13/10/2015 04:26;0;0;Last peep of the day: I was diagnosed with anxiety and minor depression in grade 11. Got so bad I was on suicide watch. Only a few knew.;;;;6.54E+17;https://twitter.com/Meh_lele/status/653667970787504129
melancholia_x;27/10/2016 10:06;4;21;How long ago I was diagnosed with : ED - 10 yrs PTSD - 7 yrs Depression - 7 yrs Anxiety - 7 yrs BPD - 3 yrs SO DONT TELL ME ITLL GET BETTER;;;;7.91E+17;https://twitter.com/melancholia_x/status/791461115851055104
melissaannl;02/10/2016 11:07;0;0;I suffer from severe anxiety . I was diagnosed with it after Ronnie died in 2006 http:// fb.me/88trrqLWo;;;;7.82E+17;https://twitter.com/melissaannl/status/782416762897895424
melissahozik;08/10/2015 10:28;0;0;2/2 I was officially diagnosed with OCD for the first time. Accepting anxiety was easier. I have to accept it, I'm just struggling to. #MIAW;;;#miaw;6.52E+17;https://twitter.com/melissahozik/status/651947333765173248
MelissaSees;29/01/2015 00:20;3;0;#BellLetsTalk I was diagnosed with depression and severe anxiety at 15 but struggled my entire life.;;;#bellletstalk;5.60E+17;https://twitter.com/MelissaSees/status/560472501981941760
mellldavis;29/01/2015 09:36;1;2;#BellLetsTalk because I was falsely diagnosed with asthma from doctors who didn't understand my anxiety disorder.;;;#bellletstalk;5.61E+17;https://twitter.com/mellldavis/status/560612309203427328
melmuzyczka;28/01/2016 05:47;1;3;I was diagnosed with clinical depression and general anxiety disorder in my late teens. #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/melmuzyczka/status/692464056289091584
melora2me;28/01/2016 08:32;1;0;#BellLetsTalk because my parents put me down for being so-called shy until I was diagnosed with an anxiety disorder;;;#bellletstalk;6.93E+17;https://twitter.com/melora2me/status/692505399057104896
Melusi_MD;06/11/2016 19:21;1;0;I was diagnosed with depression, anxiety and bulimia.;;;;7.95E+17;https://twitter.com/Melusi_MD/status/795224595259330560
melzX0;28/07/2015 12:07;0;0;I was diagnosed with generalized anxiety disorder....;Hallandale Beach, FL;;;6.26E+17;https://twitter.com/melzX0/status/625880136299245572
melzX0;11/07/2015 09:46;0;0;@DonCarlos0406 lmao. N I actually get them prescribed to me I was diagnosed with an anxiety disorder. Plus future my man. Lol;;@DonCarlos0406;;6.20E+17;https://twitter.com/melzX0/status/619684151663403008
memapod;30/08/2016 10:16;0;1;I feel bad for saying that I feel anxious but I was never clinically diagnosed with anxiety I just feel my heart pounding and my head hurts;;;;7.70E+17;https://twitter.com/memapod/status/770445168390438912
memerbabe;06/08/2016 07:50;2;4;self diagnosed with anxiety for to explain what was wrong. finally got help & i was right (& diagnosed w depression) https:// twitter.com/heteromeg/stat us/761705196783296513 ;;;;7.62E+17;https://twitter.com/memerbabe/status/761710935018962944
mental_fuck_up;24/12/2014 07:38;0;0;i was diagnosed with panic disorder and servier social anxiety over a year ago but i still dont fully believe i have them;;;;5.48E+17;https://twitter.com/mental_fuck_up/status/547536783458975744
MentalMint;28/01/2015 22:47;3;0;12 yrs ago as a young adult I was diagnosed with #depression & #anxiety I often ask myself how long I suffered as a child #BellLetsTalk;;;#depression #anxiety #bellletstalk;5.60E+17;https://twitter.com/MentalMint/status/560449176153366529
MercedezUAZ;11/11/2016 09:04;0;0;@ashtoochill I was diagnosed with anxiety and depression disorder 5 yrs ago and it is very common, I'm finding out;;@ashtoochill;;7.97E+17;https://twitter.com/MercedezUAZ/status/796881276607135744
